,state,nativity,marital,sex,citiz,occ1,occ2,collegcred,highsch,city,YYYYMM,weight
73,1,57,1,1,1,2310,-1,2,2,33860,2024-06-01,2157.8669
74,1,57,1,1,1,2752,-1,2,1,13820,2024-06-01,2315.0259
75,1,57,1,1,1,3090,-1,2,2,13820,2024-06-01,5468.0526
76,1,57,1,1,1,3090,-1,2,2,19300,2024-06-01,2526.2054
77,1,57,1,1,1,3090,-1,2,2,33860,2024-06-01,2561.6213
78,1,57,1,1,1,3160,-1,2,2,12220,2024-06-01,3324.9345
79,1,57,1,1,1,3255,-1,2,2,19300,2024-06-01,2408.9388
80,1,57,1,1,1,3258,-1,2,2,33860,2024-06-01,3215.9744
81,1,57,1,1,1,3300,-1,2,2,13820,2024-06-01,3040.7401
82,1,57,1,1,1,3323,-1,2,2,13820,2024-06-01,2394.2542
83,1,57,1,1,1,3740,-1,2,1,26620,2024-06-01,2145.4413
84,1,57,1,1,1,3740,-1,2,2,33860,2024-06-01,6262.0811
85,1,57,1,1,1,3740,3401,2,2,13820,2024-06-01,2196.8858
86,1,57,1,1,1,3802,-1,2,2,13820,2024-06-01,2457.9348
87,1,57,1,1,1,3870,-1,2,2,13820,2024-06-01,2363.3836
88,1,57,1,1,1,4220,-1,2,1,26620,2024-06-01,2441.5316
89,1,57,1,1,1,4220,-1,2,1,33660,2024-06-01,2711.006
90,1,57,1,1,1,4220,-1,2,2,19300,2024-06-01,2115.2472
91,1,57,1,1,1,4251,-1,2,2,13820,2024-06-01,2442.0063
92,1,57,1,1,1,4252,-1,2,2,13820,2024-06-01,4897.9229
93,1,57,1,1,1,4252,-1,2,2,19300,2024-06-01,2424.8134
94,1,57,1,1,1,4435,-1,2,2,13820,2024-06-01,1963.4481
95,1,57,1,1,1,4700,-1,2,2,19300,2024-06-01,4401.7448
96,1,57,1,1,1,4700,-1,2,2,33660,2024-06-01,1813.6992
97,1,57,1,1,1,4710,-1,2,1,13820,2024-06-01,1978.9595
98,1,57,1,1,1,4710,-1,2,1,19300,2024-06-01,2374.926
99,1,57,1,1,1,4710,-1,2,2,19300,2024-06-01,2468.4391
100,1,57,1,1,1,4710,440,2,2,33660,2024-06-01,2061.0032
101,1,57,1,1,1,4760,-1,2,1,26620,2024-06-01,2315.0259
102,1,57,1,1,1,4760,-1,2,2,19300,2024-06-01,2432.524
103,1,57,1,1,1,4840,-1,2,2,13820,2024-06-01,2384.3809
104,1,57,1,1,1,4850,-1,2,2,13820,2024-06-01,2064.3096
105,1,57,1,1,1,4850,-1,2,2,26620,2024-06-01,2047.0112
106,1,57,1,1,1,5000,-1,2,2,13820,2024-06-01,1978.9595
107,1,57,1,1,1,5000,-1,2,2,33860,2024-06-01,3563.5537
108,1,57,1,1,1,5165,-1,2,1,13820,2024-06-01,2058.3583
109,1,57,1,1,1,5240,-1,2,2,12220,2024-06-01,2157.8669
110,1,57,1,1,1,5240,-1,2,2,26620,2024-06-01,2267.7359
111,1,57,1,1,1,5400,-1,2,2,13820,2024-06-01,3068.4513
112,1,57,1,1,1,5530,-1,2,1,22520,2024-06-01,1978.9595
113,1,57,1,1,1,5550,-1,2,2,33660,2024-06-01,2530.687
114,1,57,1,1,1,5630,-1,2,2,33860,2024-06-01,1888.0054
115,1,57,1,1,1,5810,-1,2,2,13820,2024-06-01,2700.5318
116,1,57,1,1,1,6115,-1,2,2,22520,2024-06-01,3103.2787
117,1,57,1,1,1,6200,-1,2,2,12220,2024-06-01,3324.9345
118,1,57,1,1,1,6200,-1,2,2,26620,2024-06-01,3068.4513
119,1,57,1,1,1,6230,-1,2,2,22520,2024-06-01,5319.820900000001
120,1,57,1,1,1,6260,-1,2,2,13820,2024-06-01,2428.1643
121,1,57,1,1,1,6355,-1,2,2,13820,2024-06-01,2594.2469
122,1,57,1,1,1,6442,-1,2,1,22520,2024-06-01,2651.6834
123,1,57,1,1,1,6730,-1,2,2,22520,2024-06-01,3194.164
124,1,57,1,1,1,7220,-1,2,1,13820,2024-06-01,3230.4182
125,1,57,1,1,1,7260,-1,2,1,12220,2024-06-01,4065.4238
126,1,57,1,1,1,7315,-1,2,1,13820,2024-06-01,2072.8792
127,1,57,1,1,1,7315,-1,2,1,19300,2024-06-01,2127.471
128,1,57,1,1,1,7315,-1,2,2,19300,2024-06-01,2336.7871
129,1,57,1,1,1,7315,-1,2,2,33660,2024-06-01,2578.0573
130,1,57,1,1,1,7330,-1,2,1,13820,2024-06-01,2700.5318
131,1,57,1,1,1,7340,-1,2,1,19300,2024-06-01,1981.7306
132,1,57,1,1,1,7340,-1,2,2,13820,2024-06-01,2008.1602
133,1,57,1,1,1,7340,-1,2,2,19300,2024-06-01,1815.7398
134,1,57,1,1,1,7410,-1,2,2,13820,2024-06-01,2203.3899
135,1,57,1,1,1,7640,-1,2,2,13820,2024-06-01,4967.2125
136,1,57,1,1,1,7700,-1,2,1,13820,2024-06-01,2530.687
137,1,57,1,1,1,7700,-1,2,1,33860,2024-06-01,2145.4413
138,1,57,1,1,1,7700,-1,2,2,12220,2024-06-01,2263.7797
139,1,57,1,1,1,7700,-1,2,2,26620,2024-06-01,2901.101
140,1,57,1,1,1,7750,-1,2,1,13820,2024-06-01,2530.687
141,1,57,1,1,1,7840,-1,2,1,33860,2024-06-01,3019.9574
142,1,57,1,1,1,7840,-1,2,2,33860,2024-06-01,2682.1507
143,1,57,1,1,1,8140,-1,2,1,19300,2024-06-01,1993.6039
144,1,57,1,1,1,8140,-1,2,1,22520,2024-06-01,2223.9134
145,1,57,1,1,1,8225,-1,2,2,13820,2024-06-01,2915.8879
146,1,57,1,1,1,8450,-1,2,1,13820,2024-06-01,2095.2167
147,1,57,1,1,1,8810,-1,2,1,33860,2024-06-01,2901.4234
148,1,57,1,1,1,8990,-1,2,1,33660,2024-06-01,2314.4405
149,1,57,1,1,1,8990,-1,2,2,19300,2024-06-01,1888.4726
150,1,57,1,1,1,9121,-1,2,2,13820,2024-06-01,2412.6838
151,1,57,1,1,1,9130,-1,2,1,12220,2024-06-01,4494.834199999999
152,1,57,1,1,1,9130,-1,2,1,13820,2024-06-01,8772.734499999999
153,1,57,1,1,1,9130,-1,2,1,33860,2024-06-01,3127.7748
154,1,57,1,1,1,9130,-1,2,2,12220,2024-06-01,4065.4238
155,1,57,1,1,1,9130,-1,2,2,13820,2024-06-01,9008.8046
156,1,57,1,1,1,9130,-1,2,2,26620,2024-06-01,5533.1066
157,1,57,1,1,1,9142,-1,2,2,13820,2024-06-01,2064.3096
158,1,57,1,1,1,9410,-1,2,2,13820,2024-06-01,3485.7471
159,1,57,1,1,1,9600,-1,2,1,26620,2024-06-01,2226.0837
160,1,57,1,1,1,9600,-1,2,2,33660,2024-06-01,3203.3664
161,1,57,1,1,1,9600,-1,2,2,33860,2024-06-01,4216.6693
162,1,57,1,1,1,9620,-1,2,1,33860,2024-06-01,2185.4229
163,1,57,1,1,1,9620,-1,2,2,12220,2024-06-01,2726.7757
164,1,57,1,1,1,9620,-1,2,2,13820,2024-06-01,2617.2212
165,1,57,1,1,1,9645,-1,2,2,13820,2024-06-01,1887.6202
166,1,57,1,1,1,9645,-1,2,2,26620,2024-06-01,1951.8441
167,1,57,1,1,1,9650,-1,2,1,13820,2024-06-01,2543.5178
168,1,57,1,2,1,-1,-1,1,2,33660,2024-06-01,2416.0231
169,1,57,1,2,1,-1,-1,1,2,33860,2024-06-01,2031.2034
170,1,57,1,2,1,-1,-1,2,1,12220,2024-06-01,4177.7394
171,1,57,1,2,1,-1,-1,2,1,13820,2024-06-01,31312.7701
172,1,57,1,2,1,-1,-1,2,1,19300,2024-06-01,11971.1294
173,1,57,1,2,1,-1,-1,2,1,22520,2024-06-01,6928.6098999999995
174,1,57,1,2,1,-1,-1,2,1,26620,2024-06-01,3805.8642
175,1,57,1,2,1,-1,-1,2,1,33660,2024-06-01,11544.3099
176,1,57,1,2,1,-1,-1,2,1,33860,2024-06-01,17789.3102
177,1,57,1,2,1,-1,-1,2,2,12220,2024-06-01,17682.1772
178,1,57,1,2,1,-1,-1,2,2,13820,2024-06-01,38414.1833
179,1,57,1,2,1,-1,-1,2,2,19300,2024-06-01,16387.8818
180,1,57,1,2,1,-1,-1,2,2,22520,2024-06-01,17391.3921
181,1,57,1,2,1,-1,-1,2,2,26620,2024-06-01,38728.529
182,1,57,1,2,1,-1,-1,2,2,33660,2024-06-01,16185.2837
183,1,57,1,2,1,-1,-1,2,2,33860,2024-06-01,15767.0318
184,1,57,1,2,1,10,-1,2,2,26620,2024-06-01,1694.8016
185,1,57,1,2,1,120,-1,2,2,13820,2024-06-01,4910.4931
186,1,57,1,2,1,136,-1,2,2,26620,2024-06-01,3275.9923
187,1,57,1,2,1,150,-1,2,2,13820,2024-06-01,2044.6402
188,1,57,1,2,1,230,-1,2,2,33660,2024-06-01,2124.6574
189,1,57,1,2,1,300,-1,2,2,33860,2024-06-01,1932.3752
190,1,57,1,2,1,350,-1,2,2,13820,2024-06-01,2407.1696
191,1,57,1,2,1,350,-1,2,2,22520,2024-06-01,2622.8333
192,1,57,1,2,1,360,-1,2,2,26620,2024-06-01,2220.5901
193,1,57,1,2,1,360,-1,2,2,33860,2024-06-01,2622.8333
194,1,57,1,2,1,410,-1,2,2,12220,2024-06-01,1746.4073
195,1,57,1,2,1,410,-1,2,2,13820,2024-06-01,2543.4954
196,1,57,1,2,1,440,-1,2,2,13820,2024-06-01,5438.8554
197,1,57,1,2,1,440,-1,2,2,19300,2024-06-01,2519.6065
198,1,57,1,2,1,600,-1,2,2,13820,2024-06-01,2102.9975
199,1,57,1,2,1,630,-1,2,2,26620,2024-06-01,1841.7433
200,1,57,1,2,1,700,-1,2,2,13820,2024-06-01,3074.4003
201,1,57,1,2,1,735,-1,2,2,13820,2024-06-01,3109.9283
202,1,57,1,2,1,735,-1,2,2,19300,2024-06-01,2702.697
203,1,57,1,2,1,800,-1,2,2,13820,2024-06-01,2046.6589
204,1,57,1,2,1,800,-1,2,2,26620,2024-06-01,3174.4435
205,1,57,1,2,1,800,-1,2,2,33660,2024-06-01,1919.5773
206,1,57,1,2,1,910,-1,2,1,13820,2024-06-01,1980.7253
207,1,57,1,2,1,1006,-1,2,2,13820,2024-06-01,1945.6095
208,1,57,1,2,1,1021,-1,2,2,13820,2024-06-01,2111.0626
209,1,57,1,2,1,1021,-1,2,2,26620,2024-06-01,2646.2467
210,1,57,1,2,1,1305,-1,2,2,13820,2024-06-01,2561.4144
211,1,57,1,2,1,1530,-1,2,1,26620,2024-06-01,1988.3214
212,1,57,1,2,1,1545,-1,2,2,13820,2024-06-01,3315.7341
213,1,57,1,2,1,1760,-1,2,2,19300,2024-06-01,2124.6574
214,1,57,1,2,1,2006,-1,2,2,19300,2024-06-01,2274.4932
215,1,57,1,2,1,2016,-1,2,2,19300,2024-06-01,3450.8584
216,1,57,1,2,1,2040,-1,1,2,13820,2024-06-01,2111.0626
217,1,57,1,2,1,2060,-1,2,2,26620,2024-06-01,2664.2659
218,1,57,1,2,1,2145,-1,2,1,33660,2024-06-01,2018.8709
219,1,57,1,2,1,2145,-1,2,2,19300,2024-06-01,1855.074
220,1,57,1,2,1,2205,-1,2,2,26620,2024-06-01,2941.8546
221,1,57,1,2,1,2300,-1,2,2,26620,2024-06-01,5299.2201000000005
222,1,57,1,2,1,2310,-1,2,2,13820,2024-06-01,8235.7879
223,1,57,1,2,1,2310,-1,2,2,19300,2024-06-01,2225.8458
224,1,57,1,2,1,2310,-1,2,2,22520,2024-06-01,2987.8889
225,1,57,1,2,1,2310,-1,2,2,26620,2024-06-01,5985.5215
226,1,57,1,2,1,2310,-1,2,2,33660,2024-06-01,2660.5983
227,1,57,1,2,1,2310,-1,2,2,33860,2024-06-01,3391.7283
